,i=1,i=2,i=3,i=4,i=5,i=6,i=7,i=8,i=9,i=10,i=11,i=12,i=13,i=14,i=15,i=16,i=17,i=18,i=19,i=20,i=21,i=22,i=23,i=24,i=25,i=26,i=27,i=28,i=29,i=30,i=31,i=32,i=33,i=34,i=35,i=36,i=37,i=38,i=39,i=40,i=41,i=42,i=43,i=44,i=45,i=46,i=47,i=48,i=49,i=50,i=51,i=52,i=53,i=54,i=55,i=56,i=57,i=58,i=59,i=60,i=61,i=62,i=63,i=64,i=65,i=66,i=67,i=68,i=69,i=70,i=71,i=72,i=73,i=74,i=75,i=76,i=77,i=78,i=79,i=80,i=81,i=82,i=83,i=84,i=85,i=86,i=87,i=88,i=89,i=90,i=91,i=92,i=93,i=94,i=95,i=96,i=97,i=98,i=99,i=100,i=101,i=102,i=103,i=104,i=105,i=106,i=107,i=108,i=109,i=110
54,2.4545454545454533,2.127272727272728,0.6545454545454543,1.1454545454545464,0.3272727272727276,0.8181818181818181,0.0,0.16363636363636336,0.0,1.309090909090909,1.8000000000000003,0.6545454545454545,0.3272727272727274,0.8181818181818181,1.636363636363636,0.3272727272727267,0.6545454545454548,0.3272727272727274,0.49090909090909096,0.16363636363636358,0.9818181818181815,0.9818181818181815,0.16363636363636358,0.3272727272727274,0.1636363636363638,0.9818181818181821,0.8181818181818183,0.8181818181818183,1.6363636363636365,0.4909090909090912,1.9636363636363634,1.1454545454545455,0.16363636363636358,0.32727272727272716,0.4909090909090912,0.0,0.0,0.16363636363636402,0.49090909090909096,0.1636363636363638,0.32727272727272716,0.49090909090909096,0.3272727272727274,0.3272727272727276,0.32727272727272716,0.0,0.4909090909090912,0.3272727272727274,0.1636363636363638,0.1636363636363638,0.3272727272727274,0.49090909090909096,0.49090909090909096,0.0,0.0,0.6545454545454544,0.6545454545454544,0.3272727272727274,0.49090909090909096,0.3272727272727276,0.0,0.9818181818181821,1.1454545454545455,0.3272727272727274,0.6545454545454544,0.49090909090909085,0.3272727272727274,0.8181818181818183,0.49090909090909096,0.3272727272727274,1.6363636363636365,0.6545454545454543,0.8181818181818183,0.6545454545454545,0.8181818181818183,0.49090909090909096,0.16363636363636358,0.3272727272727274,0.3272727272727274,0.16363636363636358,0.16363636363636358,0.3272727272727276,0.3272727272727276,0.8181818181818179,0.9818181818181815,0.0,0.9818181818181815,0.8181818181818179,0.16363636363636358,0.3272727272727274,0.0,0.0,0.3272727272727274,0.32727272727272716,0.6545454545454545,0.8181818181818183,0.1636363636363638,0.1636363636363638,0.32727272727272716,0.49090909090909096,0.32727272727272716,0.32727272727272716,0.32727272727272727,0.49090909090909085,0.9818181818181817,1.3090909090909093,0.4909090909090912,0.8181818181818183,0.0,0.0
55,2.0892857142857135,3.2142857142857144,0.3214285714285712,0.6428571428571432,2.2500000000000004,0.8035714285714284,0.16071428571428648,0.48214285714285765,0.6428571428571428,0.1607142857142856,0.1607142857142856,0.1607142857142856,0.4821428571428572,0.3214285714285712,1.2857142857142851,0.1607142857142856,0.3214285714285716,0.1607142857142856,1.125,0.8035714285714284,0.0,0.3214285714285712,0.0,0.3214285714285712,0.6428571428571428,1.2857142857142858,1.2857142857142858,0.16071428571428603,0.6428571428571428,0.3214285714285716,0.642857142857143,0.642857142857143,0.4821428571428572,0.4821428571428572,0.4821428571428572,0.16071428571428603,0.8035714285714284,0.1607142857142856,0.16071428571428603,0.1607142857142856,0.3214285714285712,0.3214285714285712,0.0,0.1607142857142856,0.48214285714285676,0.0,0.8035714285714284,0.1607142857142856,0.0,0.3214285714285716,0.8035714285714284,1.2857142857142856,0.0,0.8035714285714284,0.8035714285714284,0.9642857142857144,0.6428571428571428,1.1249999999999996,1.607142857142857,1.2857142857142858,0.1607142857142856,0.4821428571428572,0.16071428571428603,0.8035714285714288,0.6428571428571428,0.3214285714285714,0.642857142857143,0.9642857142857144,0.8035714285714288,0.642857142857143,0.3214285714285714,0.4821428571428572,0.0,0.4821428571428572,0.1607142857142856,0.1607142857142856,1.2857142857142856,1.2857142857142856,0.6428571428571428,0.1607142857142856,0.3214285714285712,0.0,0.3214285714285712,0.1607142857142856,0.3214285714285716,0.1607142857142856,0.0,0.9642857142857144,1.2857142857142858,0.1607142857142858,0.8035714285714284,0.8035714285714284,0.9642857142857144,0.4821428571428572,0.4821428571428572,0.3214285714285716,0.0,0.48214285714285676,0.6428571428571428,0.6428571428571428,0.3214285714285712,0.3214285714285712,0.48214285714285676,0.0,0.8035714285714284,0.6428571428571428,0.3214285714285716,0.6428571428571428,0.4821428571428572,0.0
56,0.7894736842105248,2.8421052631578947,1.8947368421052637,0.9473684210526319,0.47368421052631593,0.47368421052631593,0.47368421052631593,0.1578947368421053,0.9473684210526314,0.6315789473684208,0.3157894736842102,0.4736842105263155,0.6315789473684208,0.0,0.3157894736842106,0.0,0.3157894736842106,0.4736842105263155,0.3157894736842102,0.6315789473684208,0.0,1.263157894736842,0.47368421052631593,0.0,0.1578947368421053,0.0,0.3157894736842106,0.3157894736842102,0.7894736842105261,0.631578947368421,0.1578947368421051,0.7894736842105261,0.0,0.3157894736842106,0.4736842105263155,0.0,0.4736842105263155,0.6315789473684211,0.4736842105263158,1.263157894736842,0.9473684210526314,0.3157894736842106,0.1578947368421053,0.0,0.631578947368421,0.631578947368421,0.9473684210526314,0.7894736842105261,0.1578947368421053,0.6315789473684211,0.4736842105263158,0.4736842105263157,0.631578947368421,1.263157894736842,1.1052631578947367,0.631578947368421,1.1052631578947367,0.4736842105263157,0.4736842105263157,0.9473684210526315,0.0,0.0,1.4210526315789473,1.263157894736842,0.3157894736842106,0.0,0.0,0.7894736842105261,0.1578947368421053,0.7894736842105261,0.3157894736842106,0.1578947368421053,0.4736842105263157,1.1052631578947367,0.3157894736842104,1.1052631578947367,0.4736842105263155,0.3157894736842102,0.3157894736842106,2.052631578947368,1.7368421052631575,0.4736842105263155,0.4736842105263155,0.4736842105263155,0.1578947368421053,0.0,0.1578947368421051,0.631578947368421,1.894736842105263,1.105263157894737,0.47368421052631593,0.3157894736842106,0.0,0.3157894736842106,0.1578947368421053,0.1578947368421053,0.1578947368421053,0.1578947368421053,0.1578947368421053,0.47368421052631593,0.7894736842105263,0.631578947368421,0.1578947368421053,0.47368421052631593,0.3157894736842106,0.9473684210526316,1.5789473684210524,0.1578947368421051,0.631578947368421,0.0
57,2.1724137931034484,2.1724137931034475,0.931034482758621,0.6206896551724133,1.3965517241379306,0.7758620689655173,0.9310344827586206,0.4655172413793105,1.0862068965517244,0.15517241379310343,0.4655172413793105,0.31034482758620685,0.4655172413793107,0.0,0.3103448275862071,0.15517241379310365,0.4655172413793107,0.46551724137931005,1.0862068965517244,0.7758620689655173,0.0,0.15517241379310365,0.4655172413793105,1.0862068965517242,1.0862068965517242,0.0,0.6206896551724139,0.3103448275862071,0.0,0.0,0.15517241379310365,0.6206896551724137,0.6206896551724137,0.6206896551724137,1.086206896551724,0.31034482758620685,0.6206896551724139,0.6206896551724139,0.46551724137931005,0.0,0.15517241379310387,0.15517241379310387,0.7758620689655169,1.8620689655172413,1.5517241379310345,0.46551724137931005,0.15517241379310298,0.4655172413793105,0.31034482758620685,0.7758620689655172,1.0862068965517238,0.4655172413793107,0.9310344827586208,0.31034482758620685,1.086206896551724,0.6206896551724137,0.0,0.15517241379310343,0.31034482758620685,0.0,0.9310344827586208,0.0,0.6206896551724139,0.7758620689655171,0.6206896551724137,0.31034482758620663,0.31034482758620663,0.4655172413793103,0.6206896551724139,0.15517241379310298,0.4655172413793107,0.31034482758620685,0.31034482758620685,0.4655172413793105,0.31034482758620685,0.6206896551724137,0.9310344827586206,1.396551724137931,1.2413793103448276,0.15517241379310343,0.6206896551724137,1.5517241379310347,0.31034482758620596,1.5517241379310338,0.0,0.9310344827586206,1.086206896551724,1.3965517241379313,1.3965517241379313,0.4655172413793103,0.15517241379310365,0.6206896551724137,0.31034482758620685,1.396551724137931,0.9310344827586206,0.15517241379310365,0.4655172413793107,0.7758620689655169,1.3965517241379313,1.2413793103448278,0.7758620689655173,0.31034482758620685,0.15517241379310298,0.0,0.3103448275862071,0.6206896551724137,0.31034482758620663,0.4655172413793107,1.396551724137931,0.0
58,1.8305084745762716,1.0677966101694913,0.30508474576271194,2.28813559322034,1.5254237288135588,0.15254237288135575,0.3050847457627117,0.9152542372881358,0.15254237288135597,0.45762711864406747,1.830508474576271,0.4576271186440677,0.6101694915254239,0.30508474576271194,0.9152542372881358,0.7627118644067798,0.4576271186440679,0.30508474576271194,0.6101694915254237,0.4576271186440679,1.0677966101694916,0.9152542372881358,0.30508474576271216,0.30508474576271216,0.15254237288135597,0.0,0.4576271186440679,0.3050847457627117,0.6101694915254237,0.6101694915254237,0.9152542372881358,1.0677966101694916,0.0,0.4576271186440679,0.9152542372881358,0.3050847457627117,0.15254237288135597,0.7627118644067796,0.6101694915254239,0.0,0.15254237288135597,0.0,0.4576271186440679,1.0677966101694916,0.7627118644067798,0.3050847457627117,0.7627118644067796,0.4576271186440679,0.30508474576271216,0.0,0.30508474576271216,0.4576271186440679,0.6101694915254237,0.7627118644067796,0.6101694915254239,0.9152542372881358,0.9152542372881358,0.15254237288135575,0.7627118644067796,0.3050847457627117,0.15254237288135597,0.15254237288135597,0.15254237288135597,0.1525423728813562,0.0,0.0,0.1525423728813562,0.7627118644067796,1.2203389830508475,0.3050847457627117,0.4576271186440679,1.3728813559322035,1.5254237288135595,0.3050847457627117,0.6101694915254237,1.6779661016949154,1.5254237288135595,0.30508474576271194,0.6101694915254237,0.7627118644067796,0.6101694915254239,0.0,0.0,0.1525423728813562,0.4576271186440677,0.0,0.7627118644067796,0.4576271186440679,0.30508474576271216,0.1525423728813562,0.0,0.4576271186440677,0.4576271186440677,0.15254237288135597,0.6101694915254237,0.6101694915254237,0.15254237288135597,0.6101694915254239,1.0677966101694916,0.6101694915254239,0.4576271186440679,0.6101694915254237,0.15254237288135597,0.15254237288135597,0.9152542372881356,0.0,0.6101694915254237,0.6101694915254239,0.9152542372881356,0.0
59,2.0999999999999996,2.3999999999999986,0.6000000000000005,0.7500000000000004,0.6000000000000001,0.0,0.15000000000000036,0.2999999999999998,0.4500000000000002,0.15000000000000036,1.0499999999999998,0.15000000000000036,0.7500000000000004,0.2999999999999994,0.14999999999999947,0.2999999999999998,1.0499999999999998,1.0499999999999998,0.9000000000000001,1.0500000000000005,0.6000000000000001,0.2999999999999994,0.5999999999999996,0.9000000000000004,1.3500000000000005,0.7500000000000004,0.0,1.1999999999999997,1.35,0.44999999999999973,0.75,0.4500000000000002,0.0,0.5999999999999996,1.1999999999999995,0.5999999999999999,0.15000000000000013,0.0,0.1499999999999997,0.44999999999999973,0.30000000000000004,0.30000000000000004,0.15000000000000036,0.2999999999999994,0.44999999999999973,0.15000000000000036,0.44999999999999973,1.0499999999999998,0.1499999999999997,0.15000000000000013,0.1499999999999999,0.30000000000000004,0.0,0.7499999999999998,0.8999999999999995,0.75,0.0,0.4500000000000002,0.30000000000000027,0.1499999999999999,0.30000000000000027,0.44999999999999973,0.8999999999999995,0.6000000000000001,0.8999999999999999,0.1499999999999999,0.6000000000000001,1.0499999999999998,0.2999999999999994,0.6000000000000001,0.6000000000000001,0.4500000000000004,0.0,0.5999999999999999,0.2999999999999998,0.7500000000000004,0.6000000000000001,0.1499999999999997,0.7499999999999998,0.44999999999999973,1.0499999999999998,1.4999999999999996,0.0,0.15000000000000036,1.2000000000000002,0.0,0.1499999999999997,0.44999999999999973,0.1499999999999997,0.6000000000000001,0.1499999999999999,0.30000000000000027,0.15000000000000036,0.9000000000000001,0.9000000000000001,0.6000000000000001,0.4500000000000002,0.2999999999999998,0.4500000000000002,0.1499999999999999,0.44999999999999973,0.44999999999999973,0.30000000000000004,0.4500000000000004,0.4500000000000004,0.1499999999999997,0.8999999999999995,0.5999999999999996,0.30000000000000027,0.0
60,2.80327868852459,1.0327868852459021,2.0655737704918034,0.14754098360655732,0.14754098360655732,0.14754098360655732,0.14754098360655732,0.44262295081967196,0.14754098360655732,0.4426229508196724,0.737704918032787,0.0,0.29508196721311486,0.0,0.29508196721311486,0.14754098360655776,0.4426229508196724,1.180327868852459,0.29508196721311475,1.918032786885246,0.5901639344262297,0.0,0.0,1.3278688524590163,0.8852459016393442,0.0,0.1475409836065571,0.2950819672131142,0.8852459016393439,0.14754098360655743,0.0,0.7377049180327871,0.0,0.1475409836065571,0.4426229508196722,0.2950819672131151,0.4426229508196724,0.4426229508196724,0.2950819672131151,0.44262295081967207,1.0327868852459012,0.8852459016393439,0.7377049180327868,0.8852459016393442,0.7377049180327871,0.2950819672131151,1.0327868852459017,0.8852459016393444,0.0,0.14754098360655732,0.8852459016393444,1.180327868852459,0.7377049180327868,1.0327868852459017,0.4426229508196722,0.14754098360655732,0.8852459016393439,0.1475409836065571,0.8852459016393442,1.180327868852459,0.29508196721311486,0.4426229508196722,0.737704918032787,0.14754098360655776,0.1475409836065571,0.4426229508196722,0.0,0.737704918032787,0.14754098360655776,0.1475409836065571,0.29508196721311486,0.44262295081967196,0.44262295081967196,0.44262295081967196,1.4754098360655736,1.7704918032786887,0.0,0.14754098360655732,0.44262295081967196,0.7377049180327868,0.0,0.29508196721311486,0.5901639344262297,0.5901639344262297,0.44262295081967196,0.14754098360655732,0.29508196721311464,0.14754098360655732,0.5901639344262295,0.5901639344262295,1.180327868852459,1.4754098360655736,0.44262295081967196,0.29508196721311486,1.0327868852459017,0.5901639344262295,1.180327868852459,1.180327868852459,0.5901639344262293,0.7377049180327866,0.29508196721311464,0.29508196721311464,0.0,0.4426229508196724,0.4426229508196724,1.180327868852459,1.3278688524590163,1.0327868852459017,0.14754098360655776,0.0
61,1.3064516129032242,1.451612903225806,2.467741935483872,0.43548387096774155,0.7258064516129035,0.2903225806451619,0.14516129032258052,0.7258064516129035,0.580645161290323,0.2903225806451619,0.2903225806451619,0.435483870967742,0.2903225806451615,0.2903225806451615,1.1612903225806455,1.016129032258065,0.43548387096774244,0.870967741935484,0.14516129032258052,0.0,0.435483870967742,0.5806451612903225,0.0,0.14516129032258052,1.0161290322580645,0.8709677419354841,0.2903225806451615,0.725806451612903,0.8709677419354838,0.14516129032258074,0.14516129032258052,1.451612903225807,0.2903225806451619,0.8709677419354835,0.14516129032258052,0.870967741935484,0.0,0.7258064516129035,0.29032258064516103,1.0161290322580643,0.14516129032258052,0.8709677419354838,0.5806451612903225,0.435483870967742,0.8709677419354838,0.29032258064516125,0.2903225806451615,0.14516129032258052,0.14516129032258052,0.5806451612903225,0.2903225806451615,0.435483870967742,0.435483870967742,0.14516129032258052,0.8709677419354838,1.1612903225806452,0.5806451612903225,0.0,0.5806451612903227,1.4516129032258063,0.8709677419354835,0.14516129032258052,0.870967741935484,0.580645161290323,0.14516129032258052,0.14516129032258052,0.0,0.14516129032258052,0.0,0.14516129032258052,0.8709677419354838,0.29032258064516125,0.870967741935484,0.5806451612903225,0.0,0.725806451612903,0.29032258064516103,1.161290322580645,1.016129032258065,0.580645161290323,0.435483870967742,1.016129032258065,0.7258064516129035,0.435483870967742,0.7258064516129035,0.870967741935484,0.29032258064516103,0.29032258064516103,1.3064516129032258,1.3064516129032258,0.2903225806451615,0.14516129032258096,0.5806451612903225,0.0,0.14516129032258096,0.7258064516129035,0.2903225806451615,0.2903225806451615,0.7258064516129035,0.14516129032258052,0.5806451612903225,0.435483870967742,0.435483870967742,1.4516129032258065,0.5806451612903226,1.161290322580645,0.725806451612903,1.4516129032258063,0.29032258064516125,0.0
62,2.2857142857142847,2.571428571428571,1.4285714285714288,0.5714285714285712,1.4285714285714284,1.4285714285714284,0.5714285714285712,0.2857142857142856,1.0,0.4285714285714286,0.14285714285714302,0.14285714285714302,0.857142857142857,0.857142857142857,0.857142857142857,1.0,0.14285714285714302,0.8571428571428571,1.2857142857142851,0.0,0.14285714285714235,0.2857142857142858,0.0,0.14285714285714302,0.14285714285714302,0.42857142857142816,0.5714285714285712,0.14285714285714302,0.2857142857142858,0.714285714285714,0.2857142857142865,0.7142857142857146,0.4285714285714286,0.1428571428571428,0.0,0.2857142857142856,0.0,0.7142857142857144,0.5714285714285716,0.1428571428571428,0.4285714285714284,0.14285714285714302,0.14285714285714302,0.0,0.4285714285714288,0.4285714285714288,0.1428571428571428,0.0,0.8571428571428572,0.4285714285714284,0.14285714285714302,0.4285714285714286,0.0,0.0,0.1428571428571428,0.7142857142857144,0.0,0.0,0.5714285714285716,0.4285714285714286,0.0,0.2857142857142858,0.7142857142857144,0.7142857142857144,0.0,0.5714285714285716,0.4285714285714288,0.28571428571428514,0.714285714285714,0.4285714285714288,0.1428571428571428,0.5714285714285716,0.2857142857142858,0.14285714285714302,0.28571428571428603,0.14285714285714302,0.5714285714285714,0.4285714285714284,0.0,0.5714285714285712,0.5714285714285712,0.1428571428571428,0.8571428571428572,0.2857142857142856,1.4285714285714286,0.9999999999999998,0.5714285714285712,0.7142857142857142,0.0,0.5714285714285714,0.1428571428571428,0.2857142857142856,1.0,0.1428571428571428,0.7142857142857144,0.2857142857142857,0.5714285714285713,0.0,0.4285714285714288,0.5714285714285716,0.5714285714285716,0.14285714285714302,0.0,0.2857142857142858,0.2857142857142858,0.8571428571428571,1.2857142857142851,0.9999999999999996,0.8571428571428572,0.0
63,1.6875,1.96875,0.5625,0.984375,0.984375,0.28125,0.28125,0.703125,0.703125,0.28125,0.984375,1.265625,0.5625,0.5625,0.703125,0.421875,0.140625,0.421875,0.0,0.140625,0.421875,0.421875,0.140625,0.0,0.28125,0.28125,0.28125,0.5625,0.421875,0.5625,0.703125,0.703125,0.84375,0.84375,0.703125,0.5625,0.140625,0.28125,0.0,0.28125,0.28125,0.28125,0.421875,0.84375,0.984375,0.140625,0.84375,0.140625,0.703125,0.703125,0.703125,0.421875,0.140625,0.140625,0.5625,0.84375,0.0,0.703125,0.984375,0.5625,0.140625,0.28125,0.140625,1.265625,1.40625,0.703125,0.5625,0.703125,0.703125,0.984375,1.125,0.28125,0.84375,0.28125,0.140625,0.421875,0.421875,0.421875,0.984375,0.703125,0.421875,0.140625,0.28125,0.84375,0.0,0.703125,0.28125,0.421875,0.140625,0.703125,0.28125,0.28125,0.984375,0.140625,0.28125,0.28125,0.5625,0.140625,0.28125,0.5625,0.84375,0.421875,0.140625,0.421875,0.703125,0.28125,0.421875,0.84375,0.84375,0.0
64,2.7692307692307683,1.8000000000000007,1.5230769230769226,0.5538461538461541,0.6923076923076925,0.6923076923076921,0.1384615384615384,0.2769230769230768,0.5538461538461539,0.0,0.27692307692307705,0.9692307692307693,1.2461538461538464,0.8307692307692307,0.8307692307692307,0.0,0.415384615384615,0.415384615384615,0.27692307692307705,0.1384615384615384,0.5538461538461541,0.9692307692307698,0.6923076923076921,0.0,1.1076923076923073,0.9692307692307693,0.0,0.4153846153846157,1.384615384615385,0.41538461538461524,0.1384615384615384,0.1384615384615384,0.5538461538461539,0.0,0.13846153846153864,0.2769230769230768,0.1384615384615384,0.27692307692307694,1.2461538461538457,0.13846153846153797,0.0,0.6923076923076921,0.2769230769230764,0.9692307692307698,0.1384615384615384,0.0,0.13846153846153864,0.41538461538461546,0.1384615384615384,0.27692307692307705,0.41538461538461546,0.6923076923076925,0.27692307692307705,0.27692307692307705,0.4153846153846157,0.27692307692307727,0.4153846153846157,0.6923076923076925,0.5538461538461541,0.27692307692307727,0.2769230769230768,0.1384615384615384,0.0,0.1384615384615384,0.0,0.0,0.5538461538461537,0.8307692307692305,0.2769230769230768,0.13846153846153864,0.13846153846153864,0.27692307692307727,0.13846153846153864,0.27692307692307705,0.0,0.0,0.13846153846153797,0.6923076923076921,0.0,0.5538461538461541,0.1384615384615384,1.2461538461538464,0.6923076923076923,0.0,0.2769230769230768,0.41538461538461524,0.6923076923076925,0.2769230769230764,1.1076923076923073,0.2769230769230768,0.2769230769230768,0.0,0.1384615384615384,0.41538461538461524,0.0,0.5538461538461537,0.2769230769230768,0.6923076923076923,1.3846153846153848,0.2769230769230768,1.3846153846153846,0.13846153846153852,0.0,0.8307692307692309,0.27692307692307727,0.2769230769230768,0.6923076923076925,0.5538461538461541,0.5538461538461541,0.0
65,2.7272727272727266,2.1818181818181817,0.6818181818181821,0.6818181818181821,0.13636363636363713,0.13636363636363713,0.1363636363636358,1.0909090909090904,1.4999999999999996,0.27272727272727293,0.8181818181818179,0.2727272727272725,0.2727272727272725,1.227272727272727,0.6818181818181821,0.40909090909090917,0.0,0.40909090909090917,0.40909090909090917,0.40909090909090917,0.0,0.13636363636363624,0.8181818181818183,0.6818181818181821,0.5454545454545454,0.13636363636363624,0.8181818181818183,0.9545454545454546,0.5454545454545454,0.0,0.8181818181818183,0.9545454545454546,0.27272727272727293,1.0909090909090913,1.3636363636363642,1.7727272727272732,0.9545454545454544,0.13636363636363624,0.0,0.0,0.40909090909090917,0.6818181818181817,0.1363636363636367,0.2727272727272725,0.13636363636363624,0.40909090909090917,0.0,0.6818181818181817,0.8181818181818179,0.5454545454545454,0.8181818181818183,0.13636363636363624,0.6818181818181817,0.40909090909090917,0.1363636363636367,0.1363636363636367,0.8181818181818183,0.0,0.5454545454545454,0.8181818181818183,0.5454545454545459,0.6818181818181817,0.13636363636363624,0.27272727272727293,0.40909090909090917,0.13636363636363624,0.27272727272727293,0.0,0.13636363636363624,0.0,0.1363636363636367,0.0,0.6818181818181821,0.5454545454545454,0.27272727272727293,0.40909090909090917,0.5454545454545454,0.13636363636363624,0.27272727272727293,0.6818181818181821,0.8181818181818183,0.40909090909090917,0.13636363636363624,0.9545454545454546,0.0,0.40909090909090917,0.9545454545454541,0.8181818181818179,0.27272727272727293,0.1363636363636367,0.0,0.4090909090909087,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.27272727272727293,0.13636363636363624,1.2272727272727275,1.6363636363636367,0.13636363636363624,0.0,0.40909090909090917,0.0,0.5454545454545454,0.8181818181818179,0.9545454545454546,1.6363636363636365,0.0,0.2727272727272727,0.0
66,2.6865671641791042,0.9402985074626864,1.611940298507463,0.4029850746268657,1.611940298507463,0.13432835820895495,1.2089552238805967,1.6119402985074625,0.805970149253731,0.4029850746268657,0.26865671641791056,0.9402985074626866,0.0,1.208955223880597,0.8059701492537312,0.0,0.9402985074626864,1.2089552238805967,0.5373134328358211,0.13432835820895495,0.26865671641791034,1.3432835820895523,0.6716417910447761,0.4029850746268657,0.6716417910447758,0.805970149253731,0.4029850746268657,0.8059701492537314,0.26865671641791056,0.26865671641791056,0.4029850746268657,0.5373134328358209,0.26865671641791056,0.6716417910447761,0.6716417910447761,0.4029850746268657,0.26865671641791034,0.4029850746268657,0.6716417910447761,1.0746268656716418,0.8059701492537314,0.26865671641791056,0.5373134328358209,0.6716417910447761,0.1343283582089554,0.5373134328358211,0.6716417910447763,0.5373134328358209,0.4029850746268657,0.5373134328358209,0.13432835820895517,0.13432835820895517,0.13432835820895517,1.2089552238805967,0.4029850746268657,0.6716417910447758,0.5373134328358209,0.5373134328358209,0.5373134328358209,0.26865671641791034,0.1343283582089554,0.1343283582089554,0.5373134328358211,0.1343283582089554,0.26865671641791034,0.13432835820895517,0.26865671641791056,0.1343283582089554,0.1343283582089554,0.5373134328358207,1.208955223880597,0.0,0.26865671641791034,0.0,0.4029850746268655,0.26865671641791034,0.0,1.3432835820895521,0.8059701492537312,0.5373134328358209,0.13432835820895517,0.8059701492537312,0.0,0.4029850746268657,0.8059701492537314,0.26865671641791056,0.0,0.0,0.0,0.26865671641791056,0.0,0.1343283582089554,0.13432835820895517,0.26865671641791056,0.9402985074626866,0.13432835820895517,1.0746268656716418,0.4029850746268657,0.1343283582089554,0.0,0.26865671641791034,0.9402985074626866,0.26865671641791056,0.0,0.13432835820895517,0.6716417910447761,1.4776119402985073,1.208955223880597,0.13432835820895517,0.0
67,2.382352941176471,0.26470588235294024,1.8529411764705888,0.13235294117647012,0.3970588235294117,0.2647058823529407,0.13235294117647012,1.0588235294117645,0.13235294117647056,0.13235294117647034,0.0,0.9264705882352942,0.6617647058823528,0.39705882352941213,0.0,0.5294117647058827,0.2647058823529407,0.0,0.0,0.2647058823529407,0.3970588235294117,0.3970588235294117,0.13235294117647078,0.13235294117647078,0.3970588235294117,0.13235294117647056,1.0588235294117645,0.6617647058823528,0.0,0.5294117647058822,0.13235294117647056,0.5294117647058818,0.2647058823529407,0.13235294117647078,0.3970588235294117,0.13235294117647034,0.3970588235294117,0.13235294117647056,0.2647058823529411,0.6617647058823528,0.2647058823529407,0.9264705882352935,0.529411764705882,0.9264705882352939,1.4558823529411764,1.0588235294117645,0.529411764705882,0.13235294117647034,0.13235294117647034,0.529411764705882,0.3970588235294119,0.661764705882353,0.5294117647058822,0.3970588235294117,0.13235294117647034,0.2647058823529409,0.0,0.13235294117647056,0.3970588235294117,0.661764705882353,0.3970588235294117,0.2647058823529409,0.0,0.13235294117647056,0.13235294117647034,1.0588235294117645,1.4558823529411762,0.39705882352941146,0.529411764705882,0.6617647058823528,0.2647058823529411,1.058823529411765,1.1911764705882353,0.5294117647058825,1.4558823529411764,1.0588235294117647,0.3970588235294117,0.13235294117647056,0.3970588235294117,0.3970588235294117,0.0,0.0,0.13235294117647056,0.0,0.0,0.9264705882352944,1.1911764705882355,0.529411764705882,0.7941176470588236,1.3235294117647056,0.9264705882352935,0.39705882352941146,0.13235294117647078,0.13235294117647056,0.0,0.9264705882352944,0.26470588235294135,0.7941176470588232,0.5294117647058818,0.5294117647058818,0.7941176470588232,0.0,0.13235294117647034,0.132352941176471,0.39705882352941213,0.39705882352941213,0.132352941176471,0.6617647058823528,0.3970588235294117,0.0
68,2.086956521739131,2.3478260869565215,0.6521739130434785,0.26086956521739113,1.4347826086956526,0.26086956521739135,0.7826086956521741,0.7826086956521741,0.1304347826086958,0.0,0.1304347826086958,0.6521739130434785,0.13043478260869557,0.13043478260869557,0.0,0.2608695652173916,0.3913043478260869,0.7826086956521741,0.13043478260869557,0.2608695652173916,0.5217391304347827,0.26086956521739135,0.6521739130434785,0.2608695652173916,0.6521739130434783,0.1304347826086958,0.7826086956521741,0.13043478260869557,0.2608695652173916,0.9130434782608696,0.9130434782608696,0.39130434782608714,0.13043478260869557,0.5217391304347827,0.0,0.13043478260869557,0.13043478260869557,0.7826086956521741,0.26086956521739135,0.26086956521739113,0.3913043478260869,0.0,0.3913043478260869,0.26086956521739113,0.0,1.043478260869565,1.043478260869565,0.39130434782608714,0.13043478260869557,0.2608695652173916,0.26086956521739113,0.9130434782608696,0.3913043478260869,0.39130434782608714,1.173913043478261,1.4347826086956523,0.1304347826086958,0.39130434782608714,0.13043478260869557,0.2608695652173916,0.39130434782608714,0.13043478260869557,0.9130434782608696,0.0,0.1304347826086958,0.7826086956521738,0.26086956521739113,0.39130434782608714,0.26086956521739113,0.7826086956521741,0.3913043478260869,0.0,0.13043478260869557,0.3913043478260869,0.5217391304347825,0.7826086956521738,0.7826086956521738,0.26086956521739113,0.26086956521739113,0.5217391304347825,0.3913043478260869,0.0,0.13043478260869557,0.7826086956521738,0.5217391304347827,0.1304347826086958,0.5217391304347829,0.0,0.5217391304347825,0.26086956521739135,0.0,1.0434782608695652,0.9130434782608696,0.6521739130434785,0.26086956521739135,0.7826086956521741,0.26086956521739135,0.9130434782608696,0.26086956521739135,0.39130434782608714,0.6521739130434785,0.6521739130434785,0.2608695652173916,1.0434782608695652,1.6956521739130435,0.7826086956521738,0.3913043478260869,0.5217391304347829,0.130434782608696,0.0
